"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13"
"ENSG00000004866" 3.37225604280629 5.38100571253154 6.1245931053056 1.94776484125556 2.02861535278916 3.04006032404267 2.10911254399092 6.35293582363359 6.47579040727511 6.20082732360835 1.93889204911649 3.49316434448249 5.62576726972852
"ENSG00000004897" 8.51920814313685 8.67684489939499 9.08754723199964 9.12663775691076 3.3293726371911 4.00476182717335 3.74145950642304 8.41452068346937 7.19414380872627 8.05630242171363 8.94322465895165 9.18451268030008 7.76016774448459
"ENSG00000004961" 9.52922872430803 8.1340133082331 6.92602551439223 7.70626305127207 3.13470414576753 9.95383611463612 9.53067906932306 7.76196462208446 8.92862295660901 7.80304015767644 8.75593588649591 8.72386043503485 8.2609259119434
"ENSG00000004975" 3.41412149641611 8.12958422541515 6.72654625437556 6.54792869308688 1.97923286754609 3.05967643985617 2.19720041509733 7.36834103912382 7.62515053745586 8.06428401654108 8.3128440070483 8.0075476724553 7.49335115160764
"ENSG00000005001" 12.5126511872178 9.15316427121006 10.027715170422 10.7660708480324 12.0540691196375 13.0697826570548 7.99436448017327 10.8367285809034 11.6606856113856 10.3480009057196 10.1817904190557 10.3746289709747 9.9942525883576
"ENSG00000005007" 10.462824022138 9.71803135294713 11.1430773985166 10.2099477676717 11.6414906896548 10.9075515409835 10.7894139334667 9.35756017627687 10.7441403203655 9.86323568600117 10.8773247521385 11.2835383073453 10.4945654528393
"ENSG00000005020" 3.1564582512304 8.12063039387878 10.831467546004 6.40978539935078 3.12258573108518 9.71388309530539 12.4029246378467 6.32677728321742 8.56499710929755 7.37917957805518 2.20721615463656 3.29185727842668 5.85978687541865
"ENSG00000005022" 11.4617796030501 10.334928140786 11.0374950917487 10.9332759621296 11.8568862475564 11.6104283773042 11.9783584279049 10.8086230376947 11.1837059382024 10.7699038602659 10.9975406299348 11.3671250963258 10.7731136076206
"ENSG00000005059" 8.70394202496294 8.00890977002847 7.78629283117969 9.90742448700087 3.37787399897151 7.80534405130622 3.34171160569061 8.11017204733436 8.07293694539674 7.76642453349662 8.34685109355681 7.13978893207475 6.82677365380671
"ENSG00000005075" 7.54055935694796 8.64464959173991 9.96209055781704 6.98982493978506 10.8109366145058 3.66666519420684 10.4874278954088 8.06553175384741 7.36201368511171 7.958131002044 7.05071246060606 8.7388960643003 7.36206766104589
"ENSG00000005100" 6.81537955286172 8.3376752305012 8.72467954649661 7.25707183609042 2.31231175659869 3.26241418597301 3.97198553351917 7.56888740804124 7.78061270490594 7.26329464598649 7.31166294126147 6.70157293017192 6.63109574520196
"ENSG00000005108" 2.51968096477517 1.82345831664268 1.96800627410314 5.2283318034017 1.72309013137231 2.28773052769305 1.82709611700894 4.85747281554859 5.90580784124349 3.95404159745219 5.9069835783193 7.35718559639611 5.91247166549988
"ENSG00000005156" 3.07663367560028 7.30450765017743 7.30768163570173 6.49703445777978 2.32173552662007 2.85421102385703 3.57087356078375 6.2664843268793 7.29289545415754 6.51367486245181 7.50511258555829 6.71284219499863 7.51756943701089
"ENSG00000005175" 9.19679368511564 8.89029550579351 7.51658135656405 8.3719898061128 2.98856694631436 2.96265113007653 7.1676597954933 9.08709883258951 8.77461963903558 9.37297258607492 9.14215539619697 8.72481456977938 9.3981651410487
"ENSG00000005189" 1.67078077108572 2.37774232529871 6.06958899670905 1.63086370218152 1.69302729559433 1.68925691953989 2.40427322439652 3.50526752388025 4.03483726442394 1.93779524972975 5.09569502808834 6.12453882379875 4.90481525798461
"ENSG00000005194" 3.17822411921244 7.05803198128257 2.05576544678394 5.94634095586038 1.80797136251978 8.04538900485908 1.96808719680469 7.27475982807289 2.78500307540678 6.88843279395733 6.0716231348616 5.64675833894913 4.73605895228626
"ENSG00000005206" 3.06309805990618 9.33917251835753 8.40244328743441 7.95323384290496 9.46225443281283 2.80541702871421 4.00479247653877 7.7972965792887 7.26236216355988 7.71824501745196 8.79010807284805 9.18932948717727 8.49047592527583
"ENSG00000005238" 2.6120141502676 4.37158306655759 6.18060310623702 6.42390771826112 7.89356437939171 2.13084357335051 8.79531152423091 5.65745862085039 5.96863471880741 5.40987351957157 5.14377275438873 6.40939548940873 5.9691761049652
"ENSG00000005249" 9.95672998768609 8.7274079369352 8.47967599617774 9.41614401489852 3.41475141177511 4.26886511542951 4.80598632314427 9.52109972255461 9.36243423260054 10.552631028745 10.1396617074083 9.926448037539 9.884004698857
"ENSG00000005302" 3.95293230188389 6.15165234432681 6.70515270887989 7.76448853208749 2.7593673820578 2.75151609191788 10.1549818424264 7.89264065701136 7.64042254613338 6.84918575493883 6.76972342916947 7.17770459353234 7.0517122987281
"ENSG00000005339" 9.48207697535893 10.1571678808578 10.3027715222871 10.0754589720325 4.10337156946755 11.5015545563046 12.3407604479854 10.1998756535718 9.7071263729197 10.3801018468158 10.1559947973665 9.68605071931218 9.79920821686926
"ENSG00000005379" 2.08290682617869 4.0432875724061 6.42693588354798 5.67915504867629 2.1154172827772 2.10992882646204 2.85731896453222 5.37795467938542 6.06606514766058 6.33307729740095 6.84072698714909 2.02644453445502 6.0238888136073
"ENSG00000005436" 2.29036091472444 7.34851290865103 1.56514454816286 4.83556213074464 1.74895071022681 1.73872796462922 1.90802250093389 6.56287270095473 7.24000940775387 6.06985830592656 7.23526192135608 6.64557508636211 6.11523679517204
"ENSG00000005448" 3.0866129558119 8.78090643551054 2.99626976888256 6.66414024447483 3.29450030140291 3.71272434724928 4.24572377981273 7.56775451471378 9.18585235989104 8.01604206572075 9.54530488304523 7.2361209163313 9.23524655661026
"ENSG00000005469" 9.35955746850238 6.08095164466428 2.74935279676043 7.92642037273742 1.93348250929812 7.26174970792654 2.19897868579893 7.61224403369272 7.97601168738422 8.4957930573703 8.13216599008207 8.9876858711328 7.7044013497525
"ENSG00000005483" 11.340968384157 11.1231449210529 10.9421431148497 11.9120251689704 10.8330424755124 12.6251703258677 13.3424338018486 11.6305637458346 11.1709113092809 11.6459856721638 11.5843593394535 10.3687909509362 11.3172595737478
"ENSG00000005486" 9.89339853310775 9.9213882002345 10.5824847167976 9.71131981391668 8.26916086001524 9.22515121192175 10.6822328196087 10.0117375434667 10.5609812581753 10.6969820005121 11.1381236694745 9.00212943534772 10.6239180220146
"ENSG00000005700" 10.9049455748011 9.6047410962793 10.0619863545274 10.3637933283811 3.66519735221882 10.0693934445546 4.39819803959306 10.499924990549 10.0155066040522 10.6248622461942 10.672311834584 10.0423155912941 10.2676720526761
"ENSG00000005801" 7.88589519824642 6.37175155511051 7.05067274294792 6.12663596115184 1.47192553687548 1.4617128635446 1.63084228071472 2.13607756857885 5.3367870124912 1.30879621747668 3.02827223013198 6.01829650581288 4.70468971112595
"ENSG00000005810" 10.0847287941481 9.89050133662625 9.93779644614113 10.1636120355831 10.6457749798235 6.74737453687605 9.73179370449353 10.0953351265676 9.85368514386468 10.1550628397552 10.4115101881376 9.12994994406961 9.5756008909561
"ENSG00000005812" 4.68928384594164 6.74717531363699 7.193503347901 7.37502748734358 3.5085743667855 2.79727018461506 10.5142496515478 4.74359546913324 7.56802349010219 6.67785587695313 7.05580877445785 2.71028571521343 7.18252750092038
"ENSG00000005844" 1.33574090745602 0.942149420149136 7.37794237906479 -0.00705960381881043 0.399970967515418 1.50609357197764 9.8930518074829 6.42854459166251 6.33062565509467 6.79048039125649 -0.0616661748957315 0.894351863008266 5.79486542645949
"ENSG00000005882" 2.0480866509962 5.03965466868664 5.35170753369713 1.98941626904625 2.0803831298443 2.87963159351638 2.16995481804409 4.75192235142757 5.23766106645844 5.86067187081 7.0177095490302 6.90295291923114 5.82731605851485
"ENSG00000005884" 1.31755078388115 7.71604967748998 5.21388602598905 5.69464772283946 2.21077573814505 1.38982273663966 1.61648447529625 7.49320046510437 7.774875698004 1.16783974459807 7.44385926401633 7.03983451084832 4.42390095126459
"ENSG00000005889" 7.74009380387284 6.8886431380186 7.22669753785923 7.1879242416014 2.87654599096867 2.85424603003648 9.46077887604784 6.35858845610179 6.5568979257423 6.76818087701752 7.11895308332225 7.55629012073608 5.33089726986866
"ENSG00000005893" 11.0822125954907 10.4615203029044 10.7630111727324 10.0365157285908 11.8523937264156 12.7997158640106 12.6704155118262 10.2885874278348 10.5711595719742 10.9130477371639 10.1649616323362 10.0296572013894 10.259274894718
"ENSG00000006007" 12.2712113400033 10.8335291230933 11.8787808966009 11.0357650280977 11.8580221931592 11.355728308139 10.6782112033509 11.5207011939985 11.2542678629364 11.4471899936237 11.5212400044431 11.8574040400828 11.1063331813724
"ENSG00000006015" 4.88493208036795 9.04421587299154 7.02088218066048 8.57880268693263 9.48533361701688 10.2846149326599 3.32209052008133 8.68055959847794 6.99023078691102 7.48352076272576 7.77099024867221 8.38946915906942 6.66265528461296
"ENSG00000006016" 0.581710083875576 7.70513529304041 4.32982551126216 5.20545338519873 0.682006519599816 2.51173733958851 0.920585038508909 4.69166160192633 7.77611456025462 0.402553388531094 1.04070814424366 1.57608031904507 7.91802341943908
"ENSG00000006025" 1.15629035045186 6.23294509786701 4.31284938892224 6.33083048838674 1.20503917429069 1.19692344926524 1.33252301064241 6.5128127005908 5.93160599159409 1.07656790923382 5.93968267825288 1.06726891680157 1.05228947394313
"ENSG00000006042" 9.89918012186852 8.88473564930246 6.81624742457593 9.82962479765473 11.312910691181 10.4837255717518 2.83687498346912 9.53382836201157 9.34802035203115 8.93175802767543 9.20376581901794 8.95938580016807 9.83295296345144
"ENSG00000006062" -0.290627199343132 1.22474540171152 0.467609097539378 0.48137282626859 8.86651733820824 2.80229212613101 9.92915650504434 0.559751140867834 -0.661877975577453 4.81197454618894 0.364106739991585 6.52874931614846 3.03022577915925
"ENSG00000006118" 2.11914322476391 7.39126406709295 8.32223412554847 6.87838016778238 1.49409423031727 1.48088365983177 3.10197514605393 6.67285968586754 5.51979921414772 3.9239049255725 1.22181358021975 7.2279505148464 5.82111798106489
"ENSG00000006125" 7.92783645291589 10.2933136563381 10.1625999776144 9.99895019584966 5.03229329710508 10.0345737603477 10.6111949817043 9.53707169255896 11.1349785929147 9.68847340492343 11.6928433030931 9.77099029196656 10.9151300565702
"ENSG00000006194" 3.49490341039356 7.55458972974114 5.31591082393053 4.87395721336531 1.82606609139875 9.52903829148593 2.9084735014408 6.81815196461141 7.17898478561132 6.19171885260521 6.79666508066296 5.20343079016011 7.10306386930992
"ENSG00000006210" 7.09767843762729 5.64482579152903 2.26878045834041 8.85143314350545 1.68459581198247 1.67241678333997 2.74325988812581 4.82826880165218 5.26023681246342 5.50629656030381 6.34956340800215 6.72795306311313 6.13027232915189
"ENSG00000006282" 2.27575096119451 7.21358802401088 2.02265316277063 6.32378249285066 2.39497455794583 2.3755013552466 1.90471889651102 4.89985119670097 2.31546465105147 6.84000213002265 6.19897988305651 6.99324289770906 5.40775266326653
"ENSG00000006327" 6.95120223107224 7.26607350845929 8.30932234806015 8.18125946747869 10.0553152778275 8.51848053063406 7.62710670640092 6.66469499848063 6.88600522419228 2.93828264499658 7.31221613632687 8.36836173816664 6.97655845256043
"ENSG00000006432" 7.61327248400998 6.10411639872609 6.90450578900445 5.09680774610861 2.83346254858578 2.81609635089791 3.09782874883785 2.78044767540599 6.24053557861316 5.04300455806252 6.1624311537902 6.89504637833261 7.24999521734979
"ENSG00000006451" 11.4963793059104 9.46703438619559 10.4690123564264 10.6884088615203 9.27197137952339 10.5564228411124 5.64360518784435 9.74945745081273 9.85133238461791 9.70723025106077 9.08987801345166 10.097455160055 9.72906190032919
"ENSG00000006453" 9.95495885174036 8.98175836452745 8.46008296373798 9.57284909348362 3.15468089495868 9.73435346318313 4.73917001491666 9.2071116001546 9.70994261962266 9.63051013213219 10.4062281412127 9.70473190861112 10.0404281864136
"ENSG00000006459" 9.22931552912265 8.3695052418565 8.6915970681372 9.08647117747846 8.23723049275661 4.61618229709005 9.20019843015663 8.1002965896131 8.15922947911877 9.36786048027991 8.81459285702794 7.97449451404551 9.22450239057028
"ENSG00000006530" 3.82590061142401 5.41193046669738 2.52979529937525 6.87416465152419 1.95245826461758 1.9480024280242 2.02640101054388 4.11828639684521 5.54883408822562 3.31876383999516 6.08297774684739 1.88103819191852 5.61213713670523
"ENSG00000006534" 9.89907885482286 10.0550768001275 11.0456805633659 9.24637132958824 11.1704712513072 8.57362430036699 11.0093890627501 10.9729792751415 10.4927305548736 10.3247689824413 10.7860511119736 9.72510036124355 11.038082131994
"ENSG00000006555" 8.99937535598578 5.26021467355878 6.58629775663974 6.62083692021713 3.26452130324442 1.86288229759371 2.06932014359185 7.33649410026571 6.61392880881858 5.86928771869476 3.38180137561221 7.26091262025232 6.29990971869462
"ENSG00000006576" 3.2367345720702 6.78468849629911 6.29442391448035 7.72928593697532 2.13212402983652 3.10983306942776 3.07511578572308 7.35839282001587 6.13269953127956 8.35945465329363 7.06432468066575 7.71062277323798 7.00867559123267
"ENSG00000006606" 1.95168874259798 3.85346376950507 4.61629941007394 1.9435044990073 2.20237868962421 1.95566764394692 1.97099916782163 1.94448270679209 3.44281702570794 1.94462349204555 1.9421707886775 4.2049809806302 3.97317976917241
"ENSG00000006607" 5.02853191376731 7.91213447040028 6.4180103120953 8.2330598493147 2.11584060788919 2.10377639033001 3.08482769158717 6.80609771132701 6.75737271539932 8.0920378050715 7.07761907933845 7.5680274946136 5.93450303423281
"ENSG00000006611" 1.66232377295494 1.65331240664856 3.39156907059997 1.65644471354176 1.66578034055388 1.66518532184876 2.00877924721767 1.65714689520856 1.77464767418235 3.03480788665778 3.67121281411183 1.65669973748339 3.46072688569345
"ENSG00000006625" 10.0642522252983 9.17764290084942 8.7461405461283 8.84739053859048 6.83165140178505 8.17191097732707 9.50983282875558 9.87689209356044 10.4040472352424 9.17949366112406 9.38743039348883 9.99786321375887 9.56650509233946
"ENSG00000006634" 2.57602100732206 6.32630017719217 6.67577732340121 6.07299273243891 2.68562512635196 3.00424520774607 2.26249051543035 7.52867302888748 6.56415368441848 6.73934666945312 3.38797852567994 4.1177816898786 6.59119986080668
"ENSG00000006652" 6.75943292428726 7.76956560973074 8.37752131025487 7.83711906575137 11.902831297363 11.4278401797552 12.0808139559627 2.42975973354354 8.19441470536124 8.48091776362454 3.70817923409018 5.18959860014763 7.3494710291795
"ENSG00000006695" 3.84260424737641 6.1357517464081 6.13969319028222 4.93061199557857 2.81969096615721 2.81735359427872 2.86000871331183 5.74349711991766 5.97923691366429 4.65182526394772 4.53963798245552 5.5858137134724 5.55182002441278
"ENSG00000006704" 2.70034215391426 8.39631357500295 8.08313726204077 8.32081243490789 3.25150977336984 6.0264520650916 3.20607854098228 8.09244323822138 8.67050803785173 7.16446341487861 8.41049177208312 7.96656758516832 8.2282977235164
"ENSG00000006712" 8.49487387319351 7.80353905411797 7.24602777545445 8.83087749854619 9.7565463646276 9.20527612656362 7.2479068179787 7.78807302000691 8.32695174110482 8.29105403260072 8.67346154436618 4.92917765654271 8.23894961445129
"ENSG00000006715" 10.0263751458018 8.30772627658026 8.51625902941731 9.69674793000217 9.04816387372692 6.79522460458895 9.92740719885729 8.41962184258761 7.92537937683595 9.18923943383858 7.95769606537638 8.15184097669035 8.1397041147453
"ENSG00000006740" 2.49148165012783 3.11599312177023 4.68646091212117 2.23373439660539 2.25791928457023 2.25638658803051 2.28464863207602 4.18796098609504 4.42813152318908 4.86018097825057 2.23123798974085 5.59278538202468 5.58975266323529
"ENSG00000006744" 9.30017887171364 8.96659728949807 9.01886299331623 7.79342872895284 7.45191464860064 3.75941131166924 4.65009811921907 9.23166006629274 7.73178522332593 9.05815904936627 9.42618987924775 8.61435389031515 8.03747078234899
"ENSG00000006747" 7.34725286564602 8.3232534974501 8.85085120383988 8.92565721158142 3.04534287973233 9.98739595136385 3.86372112418256 8.51635152289457 9.21384816989957 9.44908780235899 8.98752704084336 8.7205959455777 9.5047490171697
"ENSG00000006756" 11.0116296727879 9.90759488419084 8.05556297583621 9.86620884948464 4.40364732774081 4.20504787253254 5.05666889936188 10.4669648676721 10.3952495830926 10.6597811643119 11.0324384377155 10.961194456726 10.679894228684
"ENSG00000006757" 9.12208219136271 7.90432035274471 6.02083810679743 5.51358046070494 10.5857212772962 1.76928506696601 2.09475666004184 8.48276479861104 7.97079715954005 5.44868013530284 7.47737937946359 8.38930070254099 8.42365489349159
